country,year,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b_vaccination,measles,overweight_prevalence,polio_vaccination,total_expenditure,diphtheria_vaccination,hiv_aids,gdp,thinness_5_9_years,income_composition_of_resources,schooling,is_developed
Azerbaijan,2009,78.0,4.890349128221754,1.9459101490553132,2.1,22.48638351,74.0,0,47.3,84.0,5.85,81.0,0.09531017980432487,6.207170086870373,2.9,0.728,11.6,0
Azerbaijan,2008,73.0,4.955827057601261,1.9459101490553132,1.18,206.2616134,68.0,5,46.6,85.0,4.37,81.0,0.09531017980432487,8.62616206511284,2.9,0.719,11.6,0
Azerbaijan,2007,73.0,2.70805020110221,1.9459101490553132,1.02,176.0107106,62.0,0,45.9,81.0,5.1,79.0,0.09531017980432487,8.256461439614514,2.9,0.708,11.6,0
Azerbaijan,2006,69.2,5.043425116919247,1.9459101490553132,0.85,105.6337264,52.0,222,45.3,8.0,6.17,78.0,0.09531017980432487,7.8139382026442155,2.9,0.682,10.7,0
Azerbaijan,2005,68.4,5.093750200806762,1.9459101490553132,0.73,81.28883085,49.0,1238,44.7,79.0,7.86,75.0,0.09531017980432487,7.36481543927772,3.0,0.675,11.2,0
Azerbaijan,2004,68.4,5.043425116919247,1.9459101490553132,0.62,8.59680496,5.0,827,44.2,78.0,7.92,77.0,0.09531017980432487,4.985087032209077,3.0,0.668,11.0,0
Azerbaijan,2003,67.8,5.043425116919247,2.0794415416798357,0.55,42.41491183,51.0,1978,43.6,79.0,6.56,77.0,0.09531017980432487,6.785185300236318,3.0,0.659,10.8,0
Azerbaijan,2002,67.8,4.990432586778736,2.0794415416798357,0.55,39.33253687,5.0,4353,43.1,8.0,4.47,76.0,0.09531017980432487,6.639534049934879,3.1,0.651,10.6,0
Azerbaijan,2001,67.5,5.0238805208462765,2.1972245773362196,0.51,4.104190077,5.0,574,42.6,77.0,4.48,77.0,0.09531017980432487,4.313263782266228,3.1,0.642,10.4,0
Azerbaijan,2000,66.6,2.833213344056216,2.302585092994046,0.65,35.09462644,5.0,210,42.1,75.0,4.67,76.0,0.09531017980432487,6.48764494009549,3.1,0.636,10.1,0
Bahamas,2015,76.1,4.997212273764115,0.0,9.45,164.15959215,95.0,0,64.5,95.0,7.74,95.0,0.09531017980432487,7.56185694863999,2.5,0.79,12.6,0
Bahamas,2014,75.4,2.833213344056216,0.0,9.45,164.15959215,96.0,0,63.8,96.0,7.74,96.0,0.09531017980432487,7.4615726887673235,2.5,0.789,12.6,0
Bahamas,2013,74.8,5.153291594497779,0.0,9.42,150.408875,97.0,0,63.2,97.0,7.5,97.0,0.09531017980432487,7.375004802909116,2.5,0.79,12.6,0
Bahamas,2012,74.9,5.123963979403259,0.0,9.5,196.64804005000002,96.0,0,62.6,99.0,7.43,98.0,0.18232155679395465,7.546390491831213,2.5,0.789,12.6,0
Bahamas,2011,75.0,5.093750200806762,0.0,9.34,176.57634795,95.0,0,62.0,97.0,7.63,98.0,0.09531017980432487,7.4289022087419045,2.5,0.788,12.6,0
Bahamas,2010,75.0,5.087596335232384,0.0,9.19,124.34159525000001,98.0,0,61.3,97.0,7.44,99.0,0.18232155679395465,7.221016725856725,2.5,0.788,12.6,0
Bahamas,2009,74.6,5.1298987149230735,0.0,9.29,116.49602065,95.0,0,6.7,97.0,7.43,96.0,0.09531017980432487,7.168559504143924,2.5,0.791,12.6,0
Bahamas,2008,74.5,5.123963979403259,0.0,10.15,92.61110876500001,9.0,0,6.1,93.0,7.3,93.0,0.09531017980432487,7.073036376678545,2.5,0.791,12.6,0
Bahamas,2007,74.4,5.123963979403259,0.0,10.75,74.374527315,93.0,0,59.4,95.0,7.8,95.0,0.09531017980432487,6.839842203234448,2.5,0.79,12.5,0
Bahamas,2006,74.2,5.147494476813453,0.0,11.07,76.05649216,96.0,0,58.7,94.0,6.93,95.0,0.09531017980432487,6.856103237199803,2.5,0.788,12.4,0
Bahamas,2005,74.1,5.153291594497779,0.0,10.49,71.50015272499999,93.0,0,58.1,93.0,5.95,93.0,0.09531017980432487,6.9075779303567995,2.5,0.786,12.4,0
Bahamas,2004,73.8,5.1647859739235145,0.0,10.1,46.548775535000004,93.0,0,57.4,92.0,6.2,93.0,0.09531017980432487,6.476689018135964,2.5,0.784,12.3,0
Bahamas,2003,73.2,5.247024072160486,0.0,10.68,46.253761055,88.0,0,56.7,93.0,5.62,92.0,0.09531017980432487,6.659894195892075,2.5,0.783,12.2,0
Bahamas,2002,73.1,2.995732273553991,0.0,10.85,52.253894315,89.0,0,56.0,93.0,5.26,94.0,0.09531017980432487,6.576221488139424,2.6,0.781,12.1,0
Bahamas,2001,72.9,5.247024072160486,0.0,11.64,53.403258245,21.0,0,55.2,98.0,5.15,99.0,0.18232155679395465,6.5962979538366975,2.6,0.779,12.1,0
Bahamas,2000,72.6,5.262690188904886,0.0,12.15,36.595802649999996,21.0,0,54.4,91.0,5.21,99.0,0.09531017980432487,6.3069299603763165,2.6,0.779,12.0,0
Bahrain,2015,76.9,4.248495242049359,0.0,1.57,367.2556742,98.0,0,63.6,98.0,4.98,98.0,0.09531017980432487,10.029674211518854,6.1,0.823,14.5,0
Bahrain,2014,76.8,2.0794415416798357,0.0,1.57,367.2556742,98.0,46,62.9,98.0,4.98,98.0,0.09531017980432487,10.12600607656147,6.0,0.82,14.5,0
Bahrain,2013,76.7,2.0794415416798357,0.0,1.65,3.968695982,99.0,0,62.2,99.0,4.69,99.0,0.09531017980432487,5.530156164396794,6.0,0.815,14.5,0
Bahrain,2012,76.5,4.276666119016055,0.0,1.7,2211.215778,99.0,0,61.5,99.0,4.37,99.0,0.09531017980432487,10.071133895279848,6.0,0.812,14.5,0
Bahrain,2011,76.1,4.343805421853684,0.0,1.66,197.7734681,99.0,0,6.8,99.0,3.4,99.0,0.09531017980432487,7.732861954883139,6.0,0.812,14.4,0
Bahrain,2010,76.1,4.30406509320417,0.0,1.93,266.7696122,99.0,0,6.1,99.0,3.64,99.0,0.09531017980432487,7.909540501288332,5.9,0.81,14.4,0
Bahrain,2009,76.0,4.31748811353631,0.0,1.95,332.9347646,98.0,3,59.3,97.0,3.79,98.0,0.09531017980432487,9.870844124263598,5.9,0.814,14.4,0
Bahrain,2008,75.8,4.343805421853684,0.0,2.0,231.5478912,97.0,2,58.5,97.0,3.17,97.0,0.09531017980432487,7.770039713285685,5.9,0.815,14.4,0
Bahrain,2007,75.6,4.356708826689592,0.0,2.0,278.3602806,97.0,7,57.6,97.0,3.8,97.0,0.09531017980432487,7.999045929754367,5.9,0.813,14.4,0
Bahrain,2006,75.5,4.382026634673881,0.0,2.1,170.7374027,98.0,3,56.8,98.0,3.8,98.0,0.09531017980432487,7.56992532929874,5.9,0.81,14.2,0
Bahrain,2005,75.3,4.406719247264253,0.0,2.05,1553.468944,98.0,4,56.1,98.0,3.16,98.0,0.09531017980432487,9.795912282786736,5.9,0.806,14.0,0
Bahrain,2004,75.2,4.430816798843313,0.0,2.16,1380.228095,98.0,11,55.6,98.0,3.37,98.0,0.09531017980432487,9.670765549594348,5.9,0.803,13.9,0
Bahrain,2003,75.0,4.454347296253507,0.0,2.16,1214.558167,98.0,12,55.2,97.0,3.74,97.0,0.09531017980432487,9.562615130582959,5.9,0.798,13.7,0
Bahrain,2002,74.9,4.477336814478207,0.0,1.99,106.4303336,98.0,8,55.0,98.0,3.89,98.0,0.09531017980432487,7.180324655247792,5.9,0.796,13.5,0
Bahrain,2001,74.7,2.302585092994046,0.0,1.95,1150.418063,99.0,5,54.8,99.0,3.8,99.0,0.09531017980432487,9.462592993349617,6.0,0.794,13.3,0
Bahrain,2000,74.5,4.532599493153256,0.0,2.15,167.7270642,97.0,6,54.5,97.0,3.51,97.0,0.09531017980432487,9.52056738754834,6.0,0.786,13.2,0
Bangladesh,2015,71.8,4.867534450455582,4.532599493153256,0.01,10.44640334,97.0,240,18.3,97.0,2.82,97.0,0.09531017980432487,4.8053162711390405,18.3,0.575,10.2,0
Bangladesh,2014,71.4,4.890349128221754,4.59511985013459,0.01,10.44640334,97.0,289,17.7,97.0,2.82,97.0,0.09531017980432487,5.223407542227545,18.6,0.57,10.0,0
Bangladesh,2013,71.0,4.912654885736052,4.653960350157523,0.01,52.82986467,96.0,237,17.0,96.0,2.88,96.0,0.09531017980432487,6.859498898499841,18.8,0.565,10.0,0
Bangladesh,2012,77.0,4.927253685157205,4.718498871295094,0.01,59.2589257,94.0,1986,16.4,94.0,3.8,94.0,0.09531017980432487,6.7538379051035955,19.0,0.557,9.9,0
Bangladesh,2011,73.0,2.70805020110221,4.77912349311153,0.01,62.34988484,96.0,5625,15.8,96.0,3.16,96.0,0.09531017980432487,6.729572355418824,19.2,0.545,9.4,0
Bangladesh,2010,69.9,4.962844630259907,4.844187086458591,0.01,62.65945432,94.0,788,15.2,94.0,3.6,94.0,0.09531017980432487,6.631569216397429,19.4,0.535,8.9,0
Bangladesh,2009,69.5,4.976733742420574,4.912654885736052,0.01,53.26400378,97.0,718,14.6,97.0,2.91,97.0,0.09531017980432487,6.525213464996813,19.7,0.523,8.4,0
Bangladesh,2008,69.1,4.997212273764115,4.976733742420574,0.01,42.48865034,96.0,2660,14.0,96.0,2.85,96.0,0.09531017980432487,6.4245084096212075,19.9,0.52,8.6,0
Bangladesh,2007,68.6,5.0238805208462765,5.043425116919247,0.01,46.36536703,95.0,2924,13.5,96.0,2.8,94.0,0.09531017980432487,6.296467279616009,15.599999999999998,0.513,8.6,0
Bangladesh,2006,68.2,5.030437921392435,5.10594547390058,0.01,42.3304549,86.0,6192,13.0,95.0,2.8,94.0,0.09531017980432487,6.205596939608866,11.299999999999999,0.506,8.4,0
Bangladesh,2005,67.8,5.049856007249537,5.1647859739235145,0.01,38.05462002,45.0,25934,12.5,94.0,2.68,93.0,0.09531017980432487,6.184469398332387,7.0,0.499,8.2,0
Bangladesh,2004,67.3,5.0689042022202315,5.225746673713202,0.01,4.11469667,11.0,9743,12.0,88.0,2.62,99.0,0.09531017980432487,3.8661448479487044,2.7,0.491,8.1,0
Bangladesh,2003,66.8,5.087596335232384,5.2832037287379885,0.01,35.48458957,5.0,4067,11.6,9.0,2.51,87.0,0.09531017980432487,6.072442733700025,2.9,0.484,7.9,0
Bangladesh,2002,66.3,5.10594547390058,5.337538079701318,0.01,0.397228764,5.0,3484,11.2,83.0,2.59,83.0,0.09531017980432487,1.725187682406078,2.9,0.476,7.7,0
Bangladesh,2001,65.8,5.1298987149230735,5.393627546352362,0.01,3.395069781,5.0,4414,1.8,85.0,2.47,85.0,0.09531017980432487,3.775013920062775,2.9,0.468,7.5,0
Bangladesh,2000,65.3,5.159055299214529,5.44673737166631,0.01,3.69633051,5.0,5098,1.4,83.0,2.33,82.0,0.09531017980432487,3.842323670168704,2.9,0.459,7.3,0
Barbados,2015,75.5,4.59511985013459,0.0,8.82,294.9056584,97.0,0,54.5,97.0,7.47,97.0,0.09531017980432487,9.652384122707769,3.7,0.794,15.3,0
Barbados,2014,75.4,4.0163830207523885,0.0,8.82,294.9056584,94.0,0,53.7,95.0,7.47,94.0,0.09531017980432487,9.639565606662629,3.7,0.793,15.3,0
Barbados,2013,75.2,2.4849066497880004,0.0,8.74,263.0372838,91.0,0,53.0,91.0,7.57,91.0,0.09531017980432487,9.646902348087034,3.8,0.792,15.3,0
Barbados,2012,75.1,2.5649493574615367,0.0,8.61,260.0043858,87.0,0,52.2,88.0,7.43,87.0,0.09531017980432487,9.641205153217594,3.8,0.785,15.3,0
Barbados,2011,74.9,2.70805020110221,0.0,8.51,173.9825629,91.0,0,51.4,91.0,6.67,91.0,0.09531017980432487,9.65086095373591,3.8,0.78,15.5,0
Barbados,2010,74.7,2.833213344056216,0.0,8.41,154.9630863,86.0,0,5.7,9.0,6.17,86.0,0.09531017980432487,7.375827243764772,3.8,0.781,15.8,0
Barbados,2009,74.6,2.995732273553991,0.0,8.46,327.1618128,93.0,0,49.9,93.0,6.21,93.0,0.09531017980432487,9.712588748905539,3.8,0.779,15.5,0
Barbados,2008,74.4,4.718498871295094,0.0,8.95,25.52277112,85.0,0,49.2,85.0,6.1,85.0,0.09531017980432487,7.413562009145617,3.9,0.775,15.3,0
Barbados,2007,74.2,4.736198448394496,0.0,8.47,1641.30981,93.0,0,48.4,93.0,5.64,93.0,0.09531017980432487,9.708900211229968,3.9,0.771,15.0,0
Barbados,2006,74.1,4.7535901911063645,0.0,8.39,181.5000856,84.0,0,47.7,85.0,5.27,84.0,0.09531017980432487,9.6580702157529,3.9,0.766,14.8,0
Barbados,2005,73.9,4.770684624465665,0.0,8.01,1311.440423,92.0,0,46.9,91.0,5.38,92.0,0.09531017980432487,9.562746822043149,4.0,0.761,14.6,0
Barbados,2004,73.8,4.787491742782046,0.0,7.68,166.0083443,93.0,0,46.2,93.0,5.71,93.0,0.18232155679395465,9.462643725553681,4.0,0.757,14.4,0
Barbados,2003,73.7,4.804021044733257,0.0,7.65,13.5139917,91.0,0,45.4,9.0,5.82,89.0,0.33647223662121295,7.11439921723775,4.1,0.753,14.2,0
Barbados,2002,73.5,4.820281565605037,0.0,7.59,133.099491,66.0,0,44.6,86.0,5.76,87.0,0.5877866649021191,9.365324471555557,4.1,0.749,14.0,0
Barbados,2001,73.4,4.836281906951478,0.0,7.38,138.1664627,18.0,0,43.8,93.0,5.47,84.0,0.5306282510621704,9.351394686704404,4.2,0.75,14.0,0
Barbados,2000,73.3,4.852030263919617,0.0,7.43,1140.615754,18.0,0,43.0,86.0,5.16,93.0,0.6418538861723948,9.356093989232843,4.2,0.741,14.0,0
Belarus,2015,72.3,5.2832037287379885,0.0,13.94,1147.1114,99.0,2,62.3,99.0,5.69,99.0,0.09531017980432487,8.691166123557187,2.0,0.798,15.6,0
Belarus,2014,72.0,5.298317366548036,0.0,13.94,1147.1114,97.0,64,61.7,97.0,5.69,97.0,0.09531017980432487,9.026348936991392,2.0,0.796,15.7,0
Belarus,2013,71.7,3.1780538303479458,0.0,14.66,1109.854619,98.0,16,61.1,98.0,6.7,98.0,0.09531017980432487,8.984671815893831,2.0,0.796,15.7,0
Belarus,2012,71.9,5.272999558563747,0.0,16.35,91.70962117,97.0,10,6.5,98.0,5.1,98.0,0.09531017980432487,6.54426274082838,2.1,0.793,15.6,0
Belarus,2011,72.0,5.4510384535657,0.0,17.31,846.9113071,98.0,50,59.9,98.0,4.92,98.0,0.09531017980432487,8.782739699479071,2.1,0.787,15.5,0
Belarus,2010,73.0,5.407171771460119,0.0,14.44,8.49409518,96.0,1,59.3,99.0,5.55,98.0,0.09531017980432487,4.164939239022555,2.2,0.78,15.5,0
Belarus,2009,70.0,5.424950017481403,0.0,14.09,434.7985025,98.0,0,58.7,98.0,6.9,96.0,0.09531017980432487,8.552014365582838,2.2,0.771,15.4,0
Belarus,2008,70.0,5.41610040220442,0.6931471805599453,14.67,501.8056141,98.0,0,58.2,98.0,5.95,97.0,0.09531017980432487,8.760481766774719,2.3,0.755,15.1,0
Belarus,2007,69.8,5.424950017481403,0.6931471805599453,14.22,464.077513,91.0,1,57.7,9.0,6.44,95.0,0.09531017980432487,8.463050541890212,2.3,0.739,14.9,0
Belarus,2006,68.9,5.497168225293202,0.6931471805599453,12.6,364.426052,98.0,149,57.2,97.0,6.34,99.0,0.09531017980432487,8.255624761348527,2.4,0.723,14.6,0
Belarus,2005,68.1,5.53338948872752,0.6931471805599453,11.01,45.65007798,99.0,1,56.7,98.0,6.89,99.0,0.09531017980432487,8.04805883864021,2.5,0.713,14.4,0
Belarus,2004,68.2,5.5134287461649825,0.6931471805599453,12.05,42.33443901,99.0,2,56.2,99.0,6.59,99.0,0.09531017980432487,7.774578110475549,2.5,0.703,14.1,0
Belarus,2003,67.7,5.537334267018537,0.6931471805599453,11.17,23.83578594,56.0,21,55.8,53.0,6.59,5.0,0.09531017980432487,7.506880553756322,2.6,0.695,13.9,0
Belarus,2002,67.2,5.572154032177765,0.6931471805599453,12.23,145.4233629,99.0,14,55.3,99.0,6.47,99.0,0.09531017980432487,7.300056212984315,2.7,0.687,13.6,0
Belarus,2001,67.7,5.541263545158426,0.6931471805599453,10.74,14.06141699,93.0,45,54.9,99.0,6.62,99.0,0.09531017980432487,7.127190510971607,2.7,0.681,13.3,0
Belarus,2000,68.0,5.5134287461649825,0.6931471805599453,12.98,24.24947846,7.0,21,54.4,99.0,6.13,99.0,0.09531017980432487,7.1524946253763595,2.8,0.675,13.1,0
Belgium,2015,81.1,4.31748811353631,0.0,12.6,7163.348923,98.0,47,63.7,99.0,1.59,99.0,0.09531017980432487,8.379739832211147,1.0,0.895,16.6,1
Belgium,2014,89.0,4.343805421853684,0.0,12.6,7163.348923,98.0,70,63.4,99.0,1.59,99.0,0.09531017980432487,10.767229398729368,1.0,0.89,16.3,1
Belgium,2013,87.0,4.356708826689592,0.0,11.77,702.359357,98.0,39,63.0,99.0,1.57,99.0,0.09531017980432487,8.44513558628423,0.9,0.889,16.3,1
Belgium,2012,83.0,4.3694478524670215,0.0,10.08,664.4738975,98.0,109,62.6,99.0,1.54,99.0,0.09531017980432487,8.406389376739028,0.9,0.886,16.2,1
Belgium,2011,83.0,2.1972245773362196,0.0,10.11,713.5297354,97.0,576,62.3,98.0,1.42,98.0,0.09531017980432487,8.470892497442877,0.9,0.884,16.1,1
Belgium,2010,80.0,4.406719247264253,0.0,10.22,665.7356115,97.0,40,61.9,98.0,1.17,98.0,0.09531017980432487,8.398237886170271,0.9,0.878,15.9,1
Belgium,2009,79.8,4.454347296253507,0.0,10.05,671.9376566,97.0,33,61.6,98.0,1.39,98.0,0.09531017980432487,8.409510314497174,0.9,0.876,15.8,1
Belgium,2008,79.5,4.477336814478207,0.0,10.47,7191.051507,98.0,98,61.3,99.0,9.6,99.0,0.09531017980432487,10.787783656915666,0.8,0.874,15.8,1
Belgium,2007,79.5,4.465908118654584,0.0,10.25,640.3560918,94.0,64,6.9,99.0,9.25,98.0,0.09531017980432487,8.39949719672168,0.8,0.871,15.8,1
Belgium,2006,79.4,4.454347296253507,0.0,10.98,5579.199083,94.0,15,6.6,99.0,9.17,98.0,0.09531017980432487,10.567549872001678,0.8,0.865,15.7,1
Belgium,2005,78.9,4.499809670330265,0.0,12.27,5068.214488,77.0,26,6.2,97.0,9.24,97.0,0.09531017980432487,10.517815605626206,0.8,0.861,15.7,1
Belgium,2004,78.8,4.5217885770490405,0.6931471805599453,12.05,5160.508378,64.0,61,59.8,96.0,9.32,95.0,0.09531017980432487,10.47984001061604,0.8,0.88,18.8,1
Belgium,2003,78.3,4.564348191467836,0.0,11.28,507.306164,64.0,44,59.4,96.0,9.3,95.0,0.09531017980432487,8.22816539521763,0.8,0.878,18.6,1
Belgium,2002,78.0,4.605170185988092,0.6931471805599453,11.29,320.3177664,6.0,0,59.0,96.0,8.46,95.0,0.09531017980432487,7.845154765189221,0.8,0.875,18.8,1
Belgium,2001,78.0,4.02535169073515,0.6931471805599453,11.01,2943.375396,6.0,83,58.5,96.0,8.29,95.0,0.09531017980432487,10.048564317923704,0.8,0.873,18.2,1
Belgium,2000,77.6,2.4849066497880004,0.6931471805599453,11.21,287.2084529,6.0,0,58.1,96.0,8.12,95.0,0.09531017980432487,7.752961997312186,0.8,0.869,18.0,1
Belize,2015,71.0,5.170483995038151,0.0,6.58,670.0920883,94.0,0,5.9,94.0,5.79,94.0,0.18232155679395465,8.486939631856709,3.4,0.706,12.8,0
Belize,2014,70.0,5.181783550292085,0.0,6.58,670.0920883,95.0,0,5.1,95.0,5.79,95.0,0.18232155679395465,8.487398436536058,3.4,0.705,12.8,0
Belize,2013,69.8,2.9444389791664403,0.0,6.56,629.2018591,95.0,0,49.3,95.0,5.79,95.0,0.18232155679395465,8.45308944359105,3.4,0.706,12.9,0
Belize,2012,69.4,5.247024072160486,0.0,6.66,582.8027185,98.0,0,48.5,98.0,5.45,98.0,0.09531017980432487,8.449907108251349,3.4,0.702,12.5,0
Belize,2011,69.4,5.241747015059643,0.0,6.64,605.6286892,95.0,0,47.8,95.0,5.61,95.0,0.4054651081081644,8.415657961127405,3.4,0.7,12.4,0
Belize,2010,69.5,5.231108616854587,0.0,6.76,569.9527122,96.0,0,47.0,96.0,5.85,96.0,0.18232155679395465,8.376815966893833,3.4,0.7,12.4,0
Belize,2009,69.5,5.220355825078324,0.0,6.85,549.8096097,97.0,0,46.3,98.0,5.81,97.0,0.262364264467491,8.356974816201227,3.4,0.7,12.7,0
Belize,2008,69.6,5.204006687076795,0.0,7.22,51.25232422,94.0,0,45.7,94.0,5.9,94.0,0.09531017980432487,6.105301942285889,3.4,0.699,12.8,0
Belize,2007,69.6,5.204006687076795,0.0,7.24,69.63051047,96.0,0,45.0,97.0,4.76,96.0,0.4700036292457356,8.37237004091777,3.5,0.7,12.8,0
Belize,2006,69.4,5.220355825078324,0.0,6.48,387.3324928,98.0,0,44.4,98.0,4.4,98.0,0.4700036292457356,8.340068897423857,3.5,0.692,12.3,0
Belize,2005,69.0,5.2574953720277815,0.0,6.25,365.799896,96.0,0,43.8,96.0,4.45,96.0,0.5877866649021191,8.277496442511152,3.5,0.695,12.8,0
Belize,2004,68.7,5.288267030694535,0.0,6.2,325.6807462,97.0,0,43.2,97.0,4.39,97.0,0.5877866649021191,8.251282575471272,3.5,0.691,12.5,0
Belize,2003,68.4,3.091042453358316,0.0,5.67,312.7995946,96.0,0,42.6,95.0,4.53,96.0,0.9162907318741551,8.210938437534661,3.6,0.684,12.2,0
Belize,2002,68.5,5.298317366548036,0.0,4.99,262.8299189,97.0,0,42.0,93.0,4.38,89.0,0.09531017980432487,8.176830708590229,3.6,0.678,11.9,0
Belize,2001,68.2,3.091042453358316,0.0,4.9,251.6586929,96.0,0,41.4,96.0,4.5,96.0,0.33647223662121295,8.13747644639771,3.7,0.677,11.8,0
Belize,2000,68.3,5.2832037287379885,0.0,4.79,219.0239836,76.0,0,4.8,91.0,3.98,91.0,0.262364264467491,8.121309151239604,3.7,0.668,11.7,0
Benin,2015,60.0,5.521460917862246,3.258096538021482,0.01,90.12206791,82.0,55,25.7,78.0,4.59,82.0,0.6931471805599453,6.665617358892808,6.8,0.481,10.7,0
Benin,2014,59.7,5.53338948872752,3.258096538021482,0.01,90.12206791,78.0,786,25.2,74.0,4.59,78.0,0.7419373447293773,6.8508532058135225,6.9,0.475,10.7,0
Benin,2013,59.5,5.529429087511423,3.258096538021482,0.01,87.4080423,77.0,637,24.6,73.0,4.59,77.0,0.7884573603642702,6.820308307425877,7.1,0.466,10.3,0
Benin,2012,59.3,5.529429087511423,3.258096538021482,0.01,9.80407467,8.0,288,24.1,8.0,4.86,8.0,0.832909122935104,6.732157188944585,7.3,0.458,10.0,0
Benin,2011,59.1,5.529429087511423,3.258096538021482,1.4,110.2633619,75.0,426,23.5,77.0,5.37,75.0,0.8754687373538999,6.717735509317236,7.5,0.454,9.8,0
Benin,2010,58.7,5.541263545158426,3.258096538021482,1.33,94.25737917,76.0,392,23.0,77.0,4.95,76.0,0.8754687373538999,6.631601135884715,7.6,0.451,9.5,0
Benin,2009,58.4,5.560681631015528,3.258096538021482,1.16,71.01399249,79.0,1461,22.5,8.0,4.46,79.0,0.9555114450274363,6.677653110049567,7.8,0.448,9.3,0
Benin,2008,57.6,5.631211781821365,3.258096538021482,1.28,7.615430126,75.0,928,22.0,77.0,4.2,75.0,1.0296194171811581,4.420662438820467,8.0,0.444,9.1,0
Benin,2007,57.1,5.648974238161206,3.258096538021482,1.12,7.49281752,82.0,341,21.5,82.0,4.55,82.0,1.0986122886681098,4.350734851312603,8.2,0.438,8.9,0
Benin,2006,56.8,5.652489180268651,3.258096538021482,1.19,75.91429496,74.0,176,21.0,76.0,4.75,74.0,1.0986122886681098,6.44069004841146,8.4,0.434,8.7,0
Benin,2005,56.5,5.655991810819852,3.258096538021482,1.13,7.106997355,7.0,210,2.5,73.0,4.73,7.0,1.1314021114911006,4.1399547072320475,8.6,0.43,8.5,0
Benin,2004,56.1,5.655991810819852,3.258096538021482,1.15,10.73628066,75.0,262,2.1,74.0,4.56,72.0,1.1314021114911006,6.37074568418674,8.8,0.423,8.1,0
Benin,2003,55.8,5.655991810819852,3.258096538021482,1.35,8.931827297,73.0,217,19.7,75.0,4.63,73.0,1.1314021114911006,6.254390739625868,9.0,0.416,7.7,0
Benin,2002,55.6,5.648974238161206,3.258096538021482,1.23,40.48815233,15.0,1588,19.2,76.0,4.27,75.0,1.1314021114911006,6.039536778148897,9.2,0.407,7.3,0
Benin,2001,55.5,5.641907070938114,3.258096538021482,1.29,45.33476384,15.0,5859,18.8,77.0,4.69,76.0,1.1314021114911006,5.939477696476419,9.4,0.395,6.6,0
Benin,2000,55.4,5.634789603169249,3.258096538021482,1.34,37.38182018,15.0,4244,18.4,78.0,4.34,78.0,1.0986122886681098,5.927438945604642,9.6,0.389,6.4,0
Bhutan,2015,69.8,5.356586274672012,0.0,0.01,209.3921344,99.0,11,24.5,98.0,3.57,99.0,0.4054651081081644,7.8688836797209305,16.0,0.604,12.5,0
Bhutan,2014,69.4,5.37989735354046,0.0,0.01,209.3921344,99.0,0,23.6,98.0,3.57,99.0,0.4054651081081644,7.833519713288694,16.2,0.596,12.5,0
Bhutan,2013,69.1,5.393627546352362,0.0,0.01,19.79057439,97.0,0,22.7,97.0,3.83,97.0,0.4700036292457356,5.467565879767597,16.5,0.589,12.6,0
Bhutan,2012,68.7,5.4116460518550396,0.0,0.01,188.7373664,97.0,1,21.9,97.0,3.7,97.0,0.4700036292457356,7.793098436717319,16.7,0.581,12.3,0
Bhutan,2011,68.3,5.420534999272286,0.0,0.23,289.8524057,95.0,10,21.1,95.0,4.73,95.0,0.4054651081081644,7.807696995052558,17.0,0.572,11.9,0
Bhutan,2010,67.9,5.43372200355424,0.6931471805599453,0.28,244.0391949,91.0,21,2.3,92.0,5.17,91.0,0.4054651081081644,7.687044092288818,17.3,0.572,11.4,0
Bhutan,2009,67.4,5.4510384535657,0.6931471805599453,0.17,27.48907048,93.0,6,19.5,93.0,6.3,93.0,0.33647223662121295,5.18310008215997,17.5,0.572,10.9,0
Bhutan,2008,67.0,5.459585514144159,0.6931471805599453,0.21,302.667579,96.0,7,18.8,96.0,6.58,96.0,0.33647223662121295,7.493418229286836,17.8,0.572,10.5,0
Bhutan,2007,66.5,5.476463551931511,0.6931471805599453,0.16,283.806236,95.0,11,18.0,93.0,5.88,95.0,0.262364264467491,7.46287098644094,18.1,0.572,10.1,0
Bhutan,2006,65.8,5.5053315359323625,0.6931471805599453,0.29,169.2023968,95.0,2,17.4,96.0,5.27,95.0,0.262364264467491,7.197777331543781,18.3,0.572,9.6,0
Bhutan,2005,65.0,5.541263545158426,0.6931471805599453,0.73,145.5965445,95.0,11,16.7,95.0,5.28,95.0,0.262364264467491,7.129789351051804,18.6,0.572,9.2,0
Bhutan,2004,64.2,5.575949103146316,0.6931471805599453,0.96,2.586698228,89.0,3,16.1,9.0,4.41,89.0,0.262364264467491,5.290576886175689,18.8,0.572,8.8,0
